Koordinatensystem : Lambert konform konisch
Rechtswert        : 4021500 Meter
Hochwert          : 2690500 Meter
Hoehenlage        : 213 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4021500 2690500 10 26 10  15.6  985 227  5.9 6  8.9  81    0   87 342 -387  3
4021500 2690500 10 26 11  16.5  986 211  6.1 4  8.7  74   92  169 334 -390  3
4021500 2690500 10 26 12  17.5  986 216  6.3 5  8.4  68  188  176 330 -392  3
4021500 2690500 10 26 13  17.6  985 241  6.2 7  8.1  63   34  186 346 -393  3
4021500 2690500 10 26 14  17.7  985 242  6.4 5  7.9  61  100  176 345 -392  3
4021500 2690500 10 26 15  17.8  985 233  5.9 6  7.5  58   27  134 337 -388  3
4021500 2690500 10 26 16  16.5  985 216  5.4 6  7.2  57   24   86 337 -384  3
4021500 2690500 10 26 17  15.4  985 233  4.0 6  6.9  59    8   31 331 -380  3
4021500 2690500 10 26 18  14.3  985 200  3.9 7  6.8  63    0    0 330 -374  3
4021500 2690500 10 26 19  13.2  986 217  3.8 4  6.8  67    0    0 315 -370  3
4021500 2690500 10 26 20  12.5  986 213  3.3 4  6.7  70    0    0 297 -369  3
4021500 2690500 10 26 21  11.6  987 224  2.9 4  6.6  73    0    0 288 -368  3
4021500 2690500 10 26 22  11.0  987 240  2.6 4  6.5  76    0    0 282 -366  3
4021500 2690500 10 26 23  10.6  987 250  2.5 4  6.6  80    0    0 285 -364  3
4021500 2690500 10 26 24  10.4  987 257  2.6 6  6.8  83    0    0 293 -362  3
4021500 2690500 10 27  1  10.4  994 255  2.8 7  7.0  86    0    0 347 -368  3
4021500 2690500 10 27  2  10.4  994 249  2.9 7  7.2  89    0    0 345 -367  3
4021500 2690500 10 27  3  10.4  994 240  2.9 8  7.3  91    0    0 345 -366  3
4021500 2690500 10 27  4  10.3  994 242  2.7 8  7.3  91    0    0 340 -365  3
4021500 2690500 10 27  5  10.3  994 238  2.9 8  7.3  91    0    0 340 -364  3
4021500 2690500 10 27  6  10.1  995 245  2.5 8  7.2  91    0    0 345 -363  3
4021500 2690500 10 27  7  10.1  995 236  3.0 8  7.2  92    0    0 344 -363  3
4021500 2690500 10 27  8   9.8  995 248  2.7 7  7.3  94    0   15 338 -362  3
4021500 2690500 10 27  9  10.0  996 247  2.7 7  7.3  95    0   45 333 -363  3
4021500 2690500 10 27 10  10.5  996 242  3.3 7  7.4  94    0   96 333 -366  3
4021500 2690500 10 27 11  10.8  997 253  3.9 7  7.5  92    0   96 333 -372  3
4021500 2690500 10 27 12  11.4  997 262  2.7 6  7.5  89    0  134 330 -377  3
4021500 2690500 10 27 13  11.6  997 253  2.6 7  7.4  86    0   99 329 -380  3
4021500 2690500 10 27 14  11.8  997 258  2.3 7  7.3  84    0   65 332 -385  3
4021500 2690500 10 27 15  11.5  997 276  2.2 7  7.3  84    0   41 330 -389  3
4021500 2690500 10 27 16  11.3  997 289  1.8 7  7.3  86    0   54 328 -388  3
4021500 2690500 10 27 17  10.9  997 299  1.2 7  7.2  86    2   28 327 -383  3
4021500 2690500 10 27 18  10.4  997 330  0.5 7  7.2  88    0    0 324 -375  3
4021500 2690500 10 27 19  10.3  998 290  1.2 8  7.1  90    0    0 325 -366  3
4021500 2690500 10 27 20  10.0  997 261  0.6 8  7.1  90    0    0 326 -362  3
4021500 2690500 10 27 21  10.0  997  79  0.3 8  7.2  92    0    0 325 -359  3
4021500 2690500 10 27 22   9.8  998 184  0.7 8  7.2  93    0    0 323 -354  3
4021500 2690500 10 27 23   9.7  998 260  1.1 8  7.2  94    0    0 321 -352  3
4021500 2690500 10 27 24   9.4  997 258  0.3 8  7.1  94    0    0 320 -351  3
4021500 2690500 10 28  1   9.2  997 220  0.4 8  7.0  95    0    0 320 -349  3
4021500 2690500 10 28  2   8.8  997 199  0.3 8  7.0  96    0    0 319 -345  3
4021500 2690500 10 28  3   8.8  997 112  0.7 8  7.0  98    0    0 316 -342  3
4021500 2690500 10 28  4   8.4  997 206  0.4 7  6.8  97    0    0 310 -341  3
4021500 2690500 10 28  5   8.2  997 120  0.2 8  6.6  96    0    0 308 -340  3
4021500 2690500 10 28  6   7.3  997 162  0.3 7  6.4  95    0    0 306 -337  3
4021500 2690500 10 28  7   6.8  997 182  0.5 7  6.1  96    0    0 300 -333  3
4021500 2690500 10 28  8   6.8  997 192  0.8 7  6.0  97    1   24 300 -332  3
4021500 2690500 10 28  9   7.4  997 197  0.9 6  6.2  98    3   72 298 -336  3
4021500 2690500 10 28 10   8.4  997 177  1.4 7  6.6  98   52  144 301 -348  3
4021500 2690500 10 28 11  10.9  996 175  2.8 8  6.6  86   11  159 314 -364  3
4021500 2690500 10 28 12  11.4  996 209  3.5 7  6.3  74    7  168 319 -378  3
4021500 2690500 10 28 13  12.1  996 222  2.4 7  6.2  71   19  187 318 -387  3
4021500 2690500 10 28 14  12.1  995 215  2.3 6  6.2  70   51  187 315 -392  3
4021500 2690500 10 28 15  12.9  995 194  2.3 5  6.3  68   94  144 308 -392  3
4021500 2690500 10 28 16  12.4  995 226  1.5 5  6.3  68   35   92 306 -388  3
4021500 2690500 10 28 17  11.6  994 233  2.0 5  6.3  71    2   26 306 -380  3
4021500 2690500 10 28 18  10.4  994 242  2.0 5  6.4  76    0    0 304 -370  3
4021500 2690500 10 28 19   9.9  994 255  2.0 6  6.4  81    0    0 307 -363  3
4021500 2690500 10 28 20   9.4  994 261  2.1 7  6.3  83    0    0 315 -359  3
4021500 2690500 10 28 21   9.0  994 237  2.4 7  6.3  86    0    0 319 -357  3
4021500 2690500 10 28 22   8.4  994 243  2.7 4  6.3  88    0    0 304 -356  3
4021500 2690500 10 28 23   8.1  994 252  2.4 2  6.2  89    0    0 279 -355  3
4021500 2690500 10 28 24   7.8  994 245  2.8 5  6.1  90    0    0 284 -353  3
4021500 2690500 10 29  1   8.1  994 248  2.3 7  6.1  89    0    0 309 -352  3
4021500 2690500 10 29  2   7.9  994 257  1.8 6  6.1  89    0    0 315 -351  3
4021500 2690500 10 29  3   7.4  994 278  1.0 7  6.1  92    0    0 315 -352  3
4021500 2690500 10 29  4   7.0  994 247  2.6 5  6.1  95    0    0 310 -352  3
4021500 2690500 10 29  5   6.3  994 223  0.8 5  5.9  95    0    0 299 -352  3
4021500 2690500 10 29  6   6.4  994 270  1.3 7  5.8  96    0    0 307 -353  3
4021500 2690500 10 29  7   6.6  995 275  1.1 8  6.0  97    0    0 321 -356  3
4021500 2690500 10 29  8   6.6  995 277  1.2 8  6.0  98    0   17 327 -357  3
4021500 2690500 10 29  9   7.1  995 250  1.5 7  6.1  98    4   79 324 -359  3
4021500 2690500 10 29 10   7.9  996 302  1.8 7  6.3  96    1  107 323 -365  3
4021500 2690500 10 29 11   8.8  996 260  1.5 8  6.5  93    0   77 331 -372  3
4021500 2690500 10 29 12   9.6  996 264  0.6 8  6.7  91    0  106 340 -379  3
4021500 2690500 10 29 13  10.4  996 263  1.0 8  6.9  89    0  113 343 -387  3
4021500 2690500 10 29 14  11.0  996 296  0.8 7  7.2  88    0   96 341 -389  3
4021500 2690500 10 29 15  11.2  997 342  1.2 6  7.3  87    0   60 330 -391  3
4021500 2690500 10 29 16  11.1  997 345  1.0 6  7.3  87    0   34 325 -390  3
4021500 2690500 10 29 17  10.9  997  21  0.8 8  7.3  88    0    8 339 -386  3
4021500 2690500 10 29 18  10.4  998  31  0.8 8  7.3  90    0    0 351 -381  3
4021500 2690500 10 29 19  10.6  999 358  1.1 8  7.2  90    0    0 350 -378  3
4021500 2690500 10 29 20  10.4  999  15  1.0 8  7.2  90    0    0 351 -377  3
4021500 2690500 10 29 21  10.1 1000  62  1.0 7  7.2  91    0    0 344 -376  3
4021500 2690500 10 29 22   9.8 1000  98  1.1 7  7.2  92    0    0 336 -376  3
4021500 2690500 10 29 23   9.8 1001 113  2.0 8  7.1  92    0    0 342 -375  3
4021500 2690500 10 29 24   9.6 1001 113  2.1 7  7.0  92    0    0 343 -375  3
4021500 2690500 10 30  1   9.6 1001  83  1.8 7  7.0  93    0    0 336 -374  3
4021500 2690500 10 30  2   9.3 1001 146  2.4 7  7.0  94    0    0 336 -373  3
4021500 2690500 10 30  3   9.2 1001  91  2.4 6  7.0  95    0    0 329 -372  3
4021500 2690500 10 30  4   8.8 1002  82  1.8 6  7.0  96    0    0 323 -372  3
4021500 2690500 10 30  5   8.1 1002  97  2.6 6  6.7  96    0    0 320 -372  3
4021500 2690500 10 30  6   7.7 1002  55  2.4 2  6.4  95    0    0 293 -371  3
4021500 2690500 10 30  7   7.2 1003  63  2.9 7  6.2  96    0    0 298 -371  3
4021500 2690500 10 30  8   6.9 1003  73  2.1 8  6.2  98    0   14 333 -371  3
4021500 2690500 10 30  9   6.9 1004  72  2.5 7  6.1  98    0   50 332 -372  3
4021500 2690500 10 30 10   7.1 1004  69  3.4 8  6.0  95    0   58 332 -376  3
4021500 2690500 10 30 11   7.7 1004  78  2.7 8  6.0  93    0   59 339 -380  3
4021500 2690500 10 30 12   8.2 1004  77  4.0 8  6.0  89    0   84 341 -386  3
4021500 2690500 10 30 13   8.8 1004  79  4.3 8  5.8  82    0  111 342 -392  3
4021500 2690500 10 30 14   9.1 1004  97  4.4 7  5.7  79    0  117 337 -394  3
4021500 2690500 10 30 15   9.2 1003  70  3.3 6  5.6  77    0   63 326 -392  3
4021500 2690500 10 30 16   8.9 1003  77  3.6 5  5.5  76    0   45 314 -387  3
4021500 2690500 10 30 17   8.1 1003  71  3.4 7  5.5  78    0   11 317 -379  3
4021500 2690500 10 30 18   7.5 1003  75  2.9 6  5.4  81    0    0 320 -370  3
4021500 2690500 10 30 19   5.4 1003  81  2.2 4  5.1  85    0    0 298 -362  3
4021500 2690500 10 30 20   5.0 1004 117  2.5 3  4.9  89    0    0 277 -358  3
4021500 2690500 10 30 21   4.4 1004  80  2.3 0  4.9  92    0    0 253 -354  3
4021500 2690500 10 30 22   4.9 1004  77  2.8 3  5.1  94    0    0 252 -351  3
4021500 2690500 10 30 23   4.9 1004  90  1.8 5  5.3  97    0    0 279 -349  3
4021500 2690500 10 30 24   4.1 1003 100  2.2 6  5.1  97    0    0 294 -347  3
4021500 2690500 10 31  1   3.8 1002  65  1.5 4  5.0  99    0    0 287 -345  3
4021500 2690500 10 31  2   3.0 1002 107  1.6 4  4.8  99    0    0 275 -342  3
4021500 2690500 10 31  3   3.4 1002 130  1.8 4  4.8  99    0    0 276 -341  3
4021500 2690500 10 31  4   3.0 1002 102  2.0 3  4.8  99    0    0 271 -339  3
4021500 2690500 10 31  5   3.1 1002 100  3.0 4  4.7  98    0    0 271 -338  3
4021500 2690500 10 31  6   2.7 1002 101  2.8 5  4.6  97    0    0 282 -336  3
4021500 2690500 10 31  7   2.3 1002 129  1.6 8  4.5  98    0    0 302 -335  3
4021500 2690500 10 31  8   2.4 1003  92  1.0 8  4.4  97    0   17 317 -333  3
4021500 2690500 10 31  9   2.3 1003 103  2.6 5  4.4  97    5   69 302 -336  3
4021500 2690500 10 31 10   2.8 1003 126  2.0 5  4.5  97   18  119 288 -344  3
4021500 2690500 10 31 11   3.1 1003 143  1.7 4  4.5  96   45  159 283 -357  3
4021500 2690500 10 31 12   3.5 1003  71  1.9 5  4.6  94   61  178 282 -370  3
4021500 2690500 10 31 13   4.4 1002 116  2.3 6  4.7  93   83  175 293 -380  3
4021500 2690500 10 31 14   4.6 1003 112  2.4 5  4.9  92   87  154 293 -387  3
4021500 2690500 10 31 15   4.5 1002 120  3.3 4  4.8  91   68  121 283 -388  3
4021500 2690500 10 31 16   4.0 1002 103  2.8 6  4.7  91   11   73 287 -385  3
4021500 2690500 10 31 17   4.3 1001 101  1.6 8  4.7  92    0   13 305 -377  3
4021500 2690500 10 31 18   3.5 1001 166  1.4 8  4.7  92    0    0 313 -368  3
4021500 2690500 10 31 19   3.4 1001  76  1.6 7  4.5  92    0    0 307 -362  3
4021500 2690500 10 31 20   3.3 1000 200  0.9 7  4.4  91    0    0 301 -359  3
4021500 2690500 10 31 21   2.8 1000  76  0.6 8  4.3  90    0    0 304 -356  3
4021500 2690500 10 31 22   3.1 1000 191  2.1 8  4.2  88    0    0 309 -354  3
4021500 2690500 10 31 23   2.9 1000 253  1.5 8  4.1  86    0    0 309 -355  3
4021500 2690500 10 31 24   1.8  999 143  1.8 7  4.0  88    0    0 302 -360  3
4021500 2690500 11  1  1   1.9  999 302  1.7 6  4.0  90    0    0 284 -366  3
4021500 2690500 11  1  2   1.6  999 219  1.8 4  4.0  92    0    0 271 -367  3
4021500 2690500 11  1  3   2.3  998 268  2.2 5  4.1  92    0    0 265 -368  3
4021500 2690500 11  1  4   0.9  998 231  0.7 6  3.9  91    0    0 277 -367  3
4021500 2690500 11  1  5   2.0  997 208  1.1 6  3.9  92    0    0 284 -366  3
4021500 2690500 11  1  6   2.5  996 233  2.3 6  4.2  93    0    0 287 -366  3
4021500 2690500 11  1  7   2.6  996  79  1.6 7  4.4  94    0    0 295 -366  3
4021500 2690500 11  1  8   2.2  996 135  1.6 7  4.2  92    0   12 300 -366  3
4021500 2690500 11  1  9   4.5  996 251  1.9 8  4.4  90   14   64 309 -366  3
4021500 2690500 11  1 10   6.1  995  24  1.8 5  4.9  87   94  117 303 -367  3
4021500 2690500 11  1 11   7.9  994 195  2.6 4  5.1  80  174  143 280 -369  3
4021500 2690500 11  1 12   8.4  994 250  3.4 2  5.1  74  209  159 263 -371  3
4021500 2690500 11  1 13   8.9  993 252  4.2 3  5.1  72  187  169 257 -375  3
4021500 2690500 11  1 14   8.7  991 142  2.5 4  5.3  74  156  153 273 -378  3
4021500 2690500 11  1 15   8.8  990 221  1.8 4  5.4  75   72  126 282 -381  3
4021500 2690500 11  1 16   7.6  989 181  2.2 3  5.3  77   18   66 277 -379  3
4021500 2690500 11  1 17   6.7  988 180  2.0 3  5.2  80    4   16 269 -372  3
4021500 2690500 11  1 18   6.4  987 149  2.3 7  5.1  83    0    0 291 -365  3
4021500 2690500 11  1 19   6.5  986 172  2.4 7  5.2  84    0    0 313 -364  3
4021500 2690500 11  1 20   6.4  986 189  2.8 7  5.3  85    0    0 313 -367  3
4021500 2690500 11  1 21   6.3  985 113  2.2 7  5.3  86    0    0 313 -370  3
4021500 2690500 11  1 22   6.4  984 288  2.7 7  5.2  86    0    0 315 -372  3
4021500 2690500 11  1 23   6.8  983 179  2.5 7  5.2  84    0    0 317 -374  3
4021500 2690500 11  1 24   7.2  982 181  1.2 7  5.4  84    0    0 320 -375  3
4021500 2690500 11  2  1   8.2  981 147  2.2 8  5.6  83    0    0 331 -375  3
4021500 2690500 11  2  2   7.9  980 160  3.6 8  5.8  83    0    0 339 -376  3
4021500 2690500 11  2  3   8.1  979 149  3.0 8  5.9  85    0    0 338 -375  3
4021500 2690500 11  2  4   8.2  978 148  3.5 8  6.2  88    0    0 338 -374  3
4021500 2690500 11  2  5   8.1  977 112  1.8 8  6.4  91    0    0 337 -375  3
4021500 2690500 11  2  6   7.8  977 240  3.6 8  6.4  92    0    0 334 -374  3
4021500 2690500 11  2  7   7.5  977 212  3.4 8  6.3  93    0    0 332 -374  3
4021500 2690500 11  2  8   7.3  977 245  2.2 8  6.3  94    0    6 331 -374  3
4021500 2690500 11  2  9   7.6  977 244  2.0 6  6.4  95    0   33 312 -375  3
4021500 2690500 11  2 10   8.3  978 238  2.8 7  6.6  95    0   60 301 -377  3
4021500 2690500 11  2 11   8.7  978 259  1.5 7  6.7  94    0   83 311 -380  3
4021500 2690500 11  2 12   9.4  978 271  1.9 7  6.9  93    0   95 312 -379  3
4021500 2690500 11  2 13   9.8  978 257  0.8 8  7.1  91    0   50 326 -376  3
4021500 2690500 11  2 14   9.6  977 266  1.3 7  7.1  91    0   62 328 -375  3
4021500 2690500 11  2 15   9.4  977 250  1.7 7  7.0  92    0   59 322 -375  3
4021500 2690500 11  2 16   9.0  977 269  0.8 8  7.0  93    0   40 329 -373  3
4021500 2690500 11  2 17   8.7  977 275  0.7 7  7.0  95   13    7 328 -368  3
4021500 2690500 11  2 18   8.4  977 281  0.9 7  7.1  98    0    0 321 -364  3
4021500 2690500 11  2 19   8.3  977 331  0.7 8  7.0  98    0    0 323 -361  3
4021500 2690500 11  2 20   8.1  977 263  1.5 8  6.8  97    0    0 326 -360  3
4021500 2690500 11  2 21   8.1  977 247  1.0 7  6.8  97    0    0 320 -356  3
4021500 2690500 11  2 22   8.3  977 265  1.2 8  6.8  96    0    0 321 -354  3
4021500 2690500 11  2 23   8.3  977 288  1.4 8  6.8  97    0    0 326 -352  3
4021500 2690500 11  2 24   8.2  977 276  1.7 6  6.8  97    0    0 317 -350  3
4021500 2690500 11  3  1   8.3  976 247  1.6 6  6.8  97    0    0 307 -348  3
4021500 2690500 11  3  2   8.0  976 266  2.6 8  6.8  97    0    0 317 -345  3
4021500 2690500 11  3  3   7.8  976 262  2.9 8  6.6  96    0    0 325 -341  3
4021500 2690500 11  3  4   7.1  975 249  3.2 8  6.4  95    0    0 324 -337  3
4021500 2690500 11  3  5   6.9  975 241  3.0 8  6.2  96    0    0 322 -335  3
4021500 2690500 11  3  6   6.6  975 239  2.4 8  6.1  96    0    0 321 -335  3
4021500 2690500 11  3  7   6.4  974 245  2.3 8  6.0  96    0    0 320 -336  3
4021500 2690500 11  3  8   6.4  974 243  3.0 8  6.0  97    1   12 321 -337  3
4021500 2690500 11  3  9   6.5  975 247  2.6 7  6.0  96   25   51 317 -338  3
4021500 2690500 11  3 10   6.7  975 244  3.4 8  6.0  95    1   77 319 -341  3
4021500 2690500 11  3 11   7.2  975 238  3.4 8  6.0  93    0   66 328 -345  3
4021500 2690500 11  3 12   7.4  976 243  2.9 7  6.0  90    0  112 325 -351  3
4021500 2690500 11  3 13   8.2  975 240  2.8 7  5.9  86    4  120 323 -356  3
4021500 2690500 11  3 14   8.4  975 220  2.8 7  5.6  80   11  119 323 -359  3
4021500 2690500 11  3 15   8.7  974 220  2.8 4  5.2  72   46   97 305 -356  3
4021500 2690500 11  3 16   8.0  974 220  2.5 5  4.8  68   86   37 291 -351  3
4021500 2690500 11  3 17   7.1  974 192  1.6 3  4.7  70    5   13 283 -347  3
4021500 2690500 11  3 18   5.6  972 157  1.8 2  4.6  75    0    0 262 -345  3
4021500 2690500 11  3 19   5.1  972 154  1.8 4  4.6  80    0    0 266 -345  3
4021500 2690500 11  3 20   5.9  972 171  4.0 3  4.8  82    0    0 274 -347  3
4021500 2690500 11  3 21   6.2  971 164  4.2 2  4.9  81    0    0 265 -347  3
4021500 2690500 11  3 22   6.7  971 169  4.1 5  4.8  76    0    0 278 -348  3
4021500 2690500 11  3 23   6.6  970 171  3.6 7  4.7  74    0    0 307 -350  3
4021500 2690500 11  3 24   6.5  969 163  2.5 7  5.0  79    0    0 319 -351  3
4021500 2690500 11  4  1   6.8  967 178  2.9 6  5.2  82    0    0 314 -351  3
4021500 2690500 11  4  2   6.4  966 169  3.7 8  5.3  84    0    0 320 -351  3
4021500 2690500 11  4  3   6.3  965 149  2.5 8  5.5  88    0    0 331 -354  3
4021500 2690500 11  4  4   6.7  963 149  3.0 8  5.7  90    0    0 331 -358  3
4021500 2690500 11  4  5   7.1  962 149  3.5 7  5.8  89    0    0 326 -361  3
4021500 2690500 11  4  6   7.7  961 158  2.7 8  6.0  89    0    0 327 -361  3
4021500 2690500 11  4  7   7.7  960 296  1.1 8  6.2  90    0    0 334 -361  3
4021500 2690500 11  4  8   7.6  959 317  0.4 7  6.2  90    8    7 327 -359  3
4021500 2690500 11  4  9   7.4  959 269  2.7 7  6.3  92    2   42 320 -357  3
4021500 2690500 11  4 10   7.5  960 258  2.9 8  6.4  94    0   50 324 -358  3
4021500 2690500 11  4 11   8.3  961 256  3.1 6  6.5  92    0   77 319 -359  3
4021500 2690500 11  4 12  10.0  962 253  4.9 5  6.3  83   19  125 302 -361  3
4021500 2690500 11  4 13   9.0  962 231  4.4 8  6.2  80    0   64 314 -363  3
4021500 2690500 11  4 14   8.7  962 228  5.1 7  5.9  79    0   91 325 -364  3
4021500 2690500 11  4 15   7.2  963 251  5.2 6  5.5  78    8   79 312 -362  3
4021500 2690500 11  4 16   7.0  964 237  4.1 7  5.6  84    2   40 311 -359  3
4021500 2690500 11  4 17   7.3  965 232  4.8 8  5.7  86   12    7 321 -356  3
4021500 2690500 11  4 18   7.2  966 237  3.5 7  5.7  85    0    0 319 -353  3
4021500 2690500 11  4 19   6.5  967 245  3.1 7  5.5  86    0    0 312 -348  3
4021500 2690500 11  4 20   6.3  967 239  3.2 7  5.4  87    0    0 310 -346  3
4021500 2690500 11  4 21   6.1  968 221  2.8 7  5.4  88    0    0 308 -348  3
4021500 2690500 11  4 22   6.5  968 220  2.9 7  5.5  88    0    0 308 -348  3
4021500 2690500 11  4 23   6.4  968 229  1.6 8  5.7  90    0    0 315 -349  3
4021500 2690500 11  4 24   6.8  968 200  3.0 8  5.7  90    0    0 322 -350  3
4021500 2690500 11  5  1   6.7  968 230  2.7 6  5.7  89    0    0 310 -350  3
4021500 2690500 11  5  2   6.7  969 229  3.5 6  5.7  90    0    0 298 -350  3
4021500 2690500 11  5  3   6.8  969 229  3.2 6  5.7  89    0    0 299 -349  3
4021500 2690500 11  5  4   6.9  969 218  3.6 7  5.7  88    0    0 305 -347  3
4021500 2690500 11  5  5   6.4  970 208  4.1 7  5.5  86    0    0 310 -345  3
4021500 2690500 11  5  6   6.5  970 206  3.1 7  5.4  86    0    0 310 -346  3
4021500 2690500 11  5  7   6.6  970 197  4.1 7  5.4  86    0    0 311 -345  3
4021500 2690500 11  5  8   7.2  971 199  4.4 7  5.4  84    0    9 311 -344  3
4021500 2690500 11  5  9   7.3  971 209  4.9 6  5.5  83   50   21 306 -345  3
4021500 2690500 11  5 10   7.8  972 210  4.8 6  5.6  82   34   69 300 -349  3
4021500 2690500 11  5 11   8.2  972 210  5.9 7  5.6  80    0   77 305 -355  3
4021500 2690500 11  5 12   8.6  972 221  6.4 7  5.6  78    0   70 311 -360  3
4021500 2690500 11  5 13   8.8  972 211  6.1 8  5.6  76    0   40 316 -364  3
4021500 2690500 11  5 14   8.7  973 219  4.9 7  5.5  76    0   50 315 -365  3
4021500 2690500 11  5 15   8.7  973 199  5.6 8  5.6  76    0   65 313 -364  3
4021500 2690500 11  5 16   8.1  974 184  4.2 7  5.7  80    0   33 312 -361  3
4021500 2690500 11  5 17   7.9  974 178  3.4 6  5.8  83    0    8 300 -354  3
4021500 2690500 11  5 18   7.9  975 170  3.1 6  5.7  82    0    0 294 -347  3
4021500 2690500 11  5 19   8.0  975 178  4.1 8  5.6  81    0    0 303 -345  3
4021500 2690500 11  5 20   7.8  976 191  3.5 7  5.5  80    0    0 307 -344  3
4021500 2690500 11  5 21   7.7  976 196  3.6 7  5.4  80    0    0 303 -343  3
4021500 2690500 11  5 22   7.6  977 200  3.5 6  5.4  79    0    0 298 -343  3
4021500 2690500 11  5 23   7.7  977 208  3.6 7  5.4  80    0    0 292 -343  3
4021500 2690500 11  5 24   7.6  977 217  3.5 7  5.5  80    0    0 300 -344  3
4021500 2690500 11  6  1   7.6  975 223  3.4 7  5.5  81    0    0 327 -352  3
4021500 2690500 11  6  2   7.5  975 226  3.3 8  5.5  82    0    0 318 -352  3
4021500 2690500 11  6  3   7.4  975 227  3.4 8  5.5  82    0    0 316 -351  3
4021500 2690500 11  6  4   7.3  975 224  3.4 8  5.4  82    0    0 319 -349  3
4021500 2690500 11  6  5   7.3  974 229  3.8 7  5.4  82    0    0 314 -345  3
4021500 2690500 11  6  6   7.0  975 235  3.5 7  5.3  81    0    0 307 -341  3
4021500 2690500 11  6  7   7.0  975 238  4.5 7  5.3  82    0    0 305 -340  3
4021500 2690500 11  6  8   7.1  975 245  4.8 8  5.4  82    0    8 310 -338  3
4021500 2690500 11  6  9   7.1  975 234  5.0 8  5.4  82    0   42 317 -335  3
4021500 2690500 11  6 10   7.3  975 225  4.2 7  5.3  81    0   74 313 -337  3
4021500 2690500 11  6 11   8.0  976 237  5.8 6  5.4  79    2  119 302 -343  3
4021500 2690500 11  6 12   8.7  976 227  4.8 4  5.4  76   35  190 288 -348  3
4021500 2690500 11  6 13   9.1  976 251  5.8 8  5.3  72    1  121 301 -352  3
4021500 2690500 11  6 14   8.1  976 270  4.3 8  5.3  73    0   62 323 -353  3
4021500 2690500 11  6 15   8.1  976 259  5.5 8  5.3  76    2   88 322 -353  3
4021500 2690500 11  6 16   7.7  976 259  5.6 6  5.1  74   13   69 311 -351  3
4021500 2690500 11  6 17   6.7  976 252  4.2 4  5.1  77    0   13 289 -347  3
4021500 2690500 11  6 18   6.6  977 249  3.5 5  5.2  82    0    0 283 -345  3
4021500 2690500 11  6 19   5.8  978 260  2.4 7  5.3  87    0    0 296 -343  3
4021500 2690500 11  6 20   5.7  979 261  2.6 7  5.4  91    0    0 305 -342  3
4021500 2690500 11  6 21   5.4  980 259  2.3 8  5.3  91    0    0 309 -344  3
4021500 2690500 11  6 22   5.3  980 261  1.8 8  5.3  92    0    0 315 -346  3
4021500 2690500 11  6 23   5.2  981 280  2.1 8  5.3  94    0    0 314 -347  3
4021500 2690500 11  6 24   4.9  982 290  2.4 8  5.2  93    0    0 312 -348  3
4021500 2690500 11  7  1   4.0  983 262  1.8 7  5.0  92    0    0 305 -348  3
4021500 2690500 11  7  2   4.1  983 250  1.9 8  4.9  93    0    0 305 -347  3
4021500 2690500 11  7  3   4.0  984 249  1.9 7  4.8  92    0    0 307 -346  3
4021500 2690500 11  7  4   3.0  985 260  1.6 6  4.6  92    0    0 295 -345  3
4021500 2690500 11  7  5   3.4  985 250  1.9 6  4.6  93    0    0 289 -344  3
4021500 2690500 11  7  6   3.3  986 267  1.5 8  4.6  93    0    0 299 -343  3
4021500 2690500 11  7  7   3.6  986 256  2.6 6  4.6  92    0    0 300 -341  3
4021500 2690500 11  7  8   3.8  987 247  3.1 7  4.7  92    0    4 296 -340  3
4021500 2690500 11  7  9   4.3  988 247  2.3 8  4.8  91   12   40 308 -340  3
