Koordinatensystem : Lambert konform konisch
Rechtswert        : 4021500 Meter
Hochwert          : 2690500 Meter
Hoehenlage        : 213 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4021500 2690500  9 30 16  14.3  992 246  1.3 8  8.8  84    0   84 362 -415  0
4021500 2690500  9 30 17  14.4  991 252  1.2 8  8.9  85    0   73 359 -410  0
4021500 2690500  9 30 18  14.2  991 267  1.1 8  9.1  87    0   14 357 -408  0
4021500 2690500  9 30 19  14.0  990 200  1.0 7  9.2  90    0    0 351 -404  0
4021500 2690500  9 30 20  14.2  990 233  1.9 7  9.3  90    0    0 346 -401  0
4021500 2690500  9 30 21  14.3  990 236  2.7 6  9.3  89    0    0 342 -398  0
4021500 2690500  9 30 22  14.4  990 231  2.9 6  9.2  88    0    0 338 -396  0
4021500 2690500  9 30 23  14.3  989 221  3.0 6  9.0  86    0    0 339 -394  0
4021500 2690500  9 30 24  14.1  989 237  3.3 6  9.0  87    0    0 339 -393  0
4021500 2690500 10  1  1  14.0  988 237  2.7 6  9.1  89    0    0 338 -393  0
4021500 2690500 10  1  2  13.8  988 235  1.9 6  9.1  90    0    0 337 -393  0
4021500 2690500 10  1  3  13.8  988 235  2.0 7  9.1  90    0    0 342 -392  0
4021500 2690500 10  1  4  13.1  987 240  2.1 7  8.9  90    0    0 344 -391  0
4021500 2690500 10  1  5  13.0  987 246  2.8 7  8.7  90    0    0 342 -390  0
4021500 2690500 10  1  6  12.9  987 237  3.3 8  8.6  90    0    0 346 -389  0
4021500 2690500 10  1  7  13.2  986 244  2.9 8  8.6  89    5   11 350 -388  0
4021500 2690500 10  1  8  13.4  986 233  3.8 7  8.7  88   17   56 346 -388  0
4021500 2690500 10  1  9  13.8  986 248  3.5 8  8.7  86    3   95 345 -389  0
4021500 2690500 10  1 10  14.6  986 240  3.5 7  8.6  83   11  150 345 -392  0
4021500 2690500 10  1 11  15.0  986 241  5.2 8  8.5  79    0  133 345 -397  0
4021500 2690500 10  1 12  15.0  986 263  4.4 8  8.4  76    0   87 348 -403  0
4021500 2690500 10  1 13  10.6  987 302  3.4 8  7.7  81    0   69 339 -410  0
4021500 2690500 10  1 14  11.2  987 241  3.7 8  7.2  87    0   73 330 -414  0
4021500 2690500 10  1 15  11.3  987 236  3.5 7  7.3  85    0   79 325 -414  0
4021500 2690500 10  1 16  11.1  988 251  3.0 8  7.4  87    0   73 322 -410  0
4021500 2690500 10  1 17  11.4  988 250  2.6 8  7.4  87   12   66 323 -404  0
4021500 2690500 10  1 18  10.7  988 282  2.0 8  7.1  85    0   11 320 -397  0
4021500 2690500 10  1 19  10.4  988 253  2.1 8  6.8  84    0    0 319 -388  0
4021500 2690500 10  1 20  10.2  989 247  1.8 8  6.8  84    0    0 318 -381  0
4021500 2690500 10  1 21   9.8  989 272  1.6 7  6.8  86    0    0 314 -376  0
4021500 2690500 10  1 22   9.7  990 250  1.4 6  6.6  86    0    0 306 -372  0
4021500 2690500 10  1 23   8.9  990 262  1.2 4  6.5  87    0    0 292 -367  0
4021500 2690500 10  1 24   8.3  990 260  1.7 5  6.4  90    0    0 286 -363  0
4021500 2690500 10  2  1   7.3  991 255  1.5 5  6.2  92    0    0 286 -360  0
4021500 2690500 10  2  2   7.1  991 235  1.7 3  5.9  92    0    0 275 -357  0
4021500 2690500 10  2  3   6.4  991 258  1.9 3  5.8  92    0    0 265 -355  0
4021500 2690500 10  2  4   6.9  991 243  2.4 5  5.7  92    0    0 272 -354  0
4021500 2690500 10  2  5   7.0  991 234  2.6 6  5.8  91    0    0 286 -353  0
4021500 2690500 10  2  6   7.1  990 241  2.2 7  5.8  90    0    0 293 -354  0
4021500 2690500 10  2  7   7.2  990 234  3.3 8  5.8  90    0    8 302 -356  0
4021500 2690500 10  2  8   7.7  990 234  3.3 8  5.9  90    0   44 306 -358  0
4021500 2690500 10  2  9   8.3  991 235  3.0 8  6.0  88    5  118 309 -363  0
4021500 2690500 10  2 10   9.5  991 241  4.2 8  6.2  86    1  129 312 -372  0
4021500 2690500 10  2 11  10.5  991 239  4.2 6  6.3  80   11  210 308 -381  0
4021500 2690500 10  2 12  11.3  990 258  4.3 7  6.0  72    7  207 309 -383  0
4021500 2690500 10  2 13  11.4  990 258  3.8 8  5.6  66    0   91 319 -381  0
4021500 2690500 10  2 14  10.8  990 247  3.8 7  5.6  67    0   87 318 -381  0
4021500 2690500 10  2 15  11.3  990 249  3.3 7  5.8  69    0   93 316 -383  0
4021500 2690500 10  2 16  10.8  990 245  3.0 8  6.0  71    0   42 320 -387  0
4021500 2690500 10  2 17  10.4  990 245  2.8 7  6.2  76    0   47 320 -386  0
4021500 2690500 10  2 18  10.1  990 249  2.9 7  6.1  76    2   20 315 -381  0
4021500 2690500 10  2 19   9.9  990 239  3.8 8  6.0  77    0    0 319 -376  0
4021500 2690500 10  2 20   9.2  991 248  2.0 8  6.2  82    0    0 323 -372  0
4021500 2690500 10  2 21   8.6  992 251  1.8 8  6.5  89    0    0 320 -371  0
4021500 2690500 10  2 22   8.6  992 249  1.8 6  6.6  92    0    0 311 -368  0
4021500 2690500 10  2 23   7.8  992 239  1.8 6  6.4  92    0    0 302 -365  0
4021500 2690500 10  2 24   7.6  992 245  1.8 7  6.2  93    0    0 304 -363  0
4021500 2690500 10  3  1   8.1  992 232  1.6 7  6.3  93    0    0 309 -362  0
4021500 2690500 10  3  2   8.6  992 225  2.8 8  6.5  92    0    0 315 -362  0
4021500 2690500 10  3  3   9.0  991 224  3.5 8  6.5  90    0    0 321 -363  0
4021500 2690500 10  3  4   8.3  991 245  2.3 7  6.4  90    0    0 319 -361  0
4021500 2690500 10  3  5   8.1  990 222  2.8 5  6.3  91    0    0 308 -359  0
4021500 2690500 10  3  6   7.9  990 224  4.1 5  6.1  90    0    0 300 -359  0
4021500 2690500 10  3  7   7.9  990 215  3.5 6  6.0  88    1   11 304 -359  0
4021500 2690500 10  3  8   8.8  989 226  3.9 5  6.0  86   50   50 305 -363  0
4021500 2690500 10  3  9  10.2  989 225  4.3 6  6.3  83   20  119 306 -369  0
4021500 2690500 10  3 10  11.1  989 226  6.3 6  6.4  78   42  172 313 -377  0
4021500 2690500 10  3 11  12.3  989 227  6.7 6  6.3  72  116  214 315 -386  0
4021500 2690500 10  3 12  13.0  989 228  6.5 7  6.4  69   64  235 320 -395  0
4021500 2690500 10  3 13  14.0  988 229  5.8 6  6.5  66  140  238 323 -404  0
4021500 2690500 10  3 14  14.0  987 230  7.1 8  6.4  62   13  182 326 -412  0
4021500 2690500 10  3 15  14.2  986 231  6.0 8  6.4  62    3  132 329 -416  0
4021500 2690500 10  3 16  15.0  986 220  4.7 6  6.6  62   70  131 326 -415  0
4021500 2690500 10  3 17  14.6  985 219  5.4 5  6.7  62   96   55 320 -410  0
4021500 2690500 10  3 18  14.3  984 227  5.9 8  6.6  62    2   15 323 -403  0
4021500 2690500 10  3 19  14.0  983 235  4.9 7  6.5  63    0    0 325 -395  0
4021500 2690500 10  3 20  13.0  984 236  4.7 7  6.5  65    0    0 320 -391  0
4021500 2690500 10  3 21  13.5  984 238  6.1 7  6.5  66    0    0 320 -389  0
4021500 2690500 10  3 22  13.7  984 238  6.0 6  6.5  65    0    0 320 -389  0
4021500 2690500 10  3 23  13.6  983 237  7.1 7  6.6  65    0    0 322 -388  0
4021500 2690500 10  3 24  13.3  983 238  6.3 8  6.5  66    0    0 329 -386  0
4021500 2690500 10  4  1  13.3  982 228  7.3 7  6.5  66    0    0 330 -383  0
4021500 2690500 10  4  2  13.3  982 228  7.4 7  6.5  66    0    0 327 -381  0
4021500 2690500 10  4  3  13.2  982 227  7.2 6  6.5  67    0    0 323 -379  0
4021500 2690500 10  4  4  13.0  982 227  6.8 6  6.5  67    0    0 319 -377  0
4021500 2690500 10  4  5  12.9  982 237  6.4 7  6.5  68    0    0 323 -377  0
4021500 2690500 10  4  6  12.5  982 227  6.8 8  6.6  69    0    0 332 -377  0
4021500 2690500 10  4  7  12.1  982 228  7.0 8  6.6  71    0    9 336 -377  0
4021500 2690500 10  4  8  11.9  983 228  6.7 7  6.6  74    4   49 331 -378  0
4021500 2690500 10  4  9  11.4  983 236  5.9 8  7.0  79    5  101 332 -381  0
4021500 2690500 10  4 10  11.1  984 235  5.1 8  7.4  86    0  106 337 -385  0
4021500 2690500 10  4 11  11.2  985 242  5.7 8  7.6  90    0   92 337 -385  0
4021500 2690500 10  4 12  11.1  985 250  4.4 7  7.7  91    0  112 333 -385  0
4021500 2690500 10  4 13  11.5  986 229  5.6 8  7.8  90    0   87 334 -391  0
4021500 2690500 10  4 14  11.4  986 243  4.6 8  7.8  90    0   68 339 -398  0
4021500 2690500 10  4 15  12.1  986 232  3.9 8  7.9  89    0   90 339 -403  0
4021500 2690500 10  4 16  12.6  986 248  4.8 6  7.8  84   27  128 332 -402  0
4021500 2690500 10  4 17  11.9  986 239  5.0 4  7.4  80   31   71 313 -398  0
4021500 2690500 10  4 18  11.4  986 239  3.7 5  7.2  82   15   17 307 -390  0
4021500 2690500 10  4 19  10.9  987 248  4.2 5  7.1  83    0    0 310 -384  0
4021500 2690500 10  4 20  10.4  988 246  3.5 5  6.8  83    0    0 308 -383  0
4021500 2690500 10  4 21   9.2  988 274  2.2 5  6.7  86    0    0 305 -384  0
4021500 2690500 10  4 22   8.7  989 290  2.2 5  6.5  88    0    0 304 -383  0
4021500 2690500 10  4 23   8.3  989 254  2.0 4  6.4  90    0    0 299 -383  0
4021500 2690500 10  4 24   8.6  990 265  1.2 5  6.4  91    0    0 300 -382  0
4021500 2690500 10  5  1   8.1  990 254  1.8 6  6.4  92    0    0 311 -381  0
4021500 2690500 10  5  2   8.6  991 275  1.5 5  6.4  92    0    0 312 -379  0
4021500 2690500 10  5  3   8.3  991 273  1.3 6  6.5  92    0    0 312 -378  0
4021500 2690500 10  5  4   8.1  991 312  1.3 5  6.4  93    0    0 311 -377  0
4021500 2690500 10  5  5   7.3  991 317  1.4 5  6.2  93    0    0 302 -377  0
4021500 2690500 10  5  6   6.4  992 264  0.8 5  6.0  95    0    0 298 -376  0
4021500 2690500 10  5  7   6.2  992 170  0.8 7  5.9  97    4   12 307 -376  0
4021500 2690500 10  5  8   6.7  993 150  0.9 5  5.9  97   67   54 307 -376  0
4021500 2690500 10  5  9   8.3  993  87  1.0 3  6.3  96  175   95 286 -377  0
4021500 2690500 10  5 10  11.6  993 121  0.8 5  6.1  79  174  172 291 -380  0
4021500 2690500 10  5 11  12.8  994 122  1.0 6  6.0  67  128  236 316 -383  0
4021500 2690500 10  5 12  12.9  993 114  1.7 8  6.3  67   15  210 337 -386  0
4021500 2690500 10  5 13  13.1  993  85  2.6 7  6.4  67    0  153 344 -387  0
4021500 2690500 10  5 14  13.6  992 105  2.5 6  6.5  67    1  151 334 -385  0
4021500 2690500 10  5 15  13.6  991 112  2.2 7  6.8  68    0   78 336 -386  0
4021500 2690500 10  5 16  12.2  991 112  1.6 8  7.3  77    0   41 348 -386  0
4021500 2690500 10  5 17  12.0  990 111  0.6 7  7.9  87    0   39 348 -383  0
4021500 2690500 10  5 18  11.2  990  93  1.3 7  7.9  91    0    9 341 -381  0
4021500 2690500 10  5 19  11.4  990  71  1.2 8  7.9  93    0    0 347 -380  0
4021500 2690500 10  5 20  11.0  990 131  1.2 8  8.0  94    0    0 356 -380  0
4021500 2690500 10  5 21  11.1  990 112  1.8 7  7.9  94    0    0 347 -382  0
4021500 2690500 10  5 22  11.3  989 121  2.2 7  7.8  92    0    0 339 -386  0
4021500 2690500 10  5 23  11.3  989 112  1.6 8  7.7  90    0    0 350 -388  0
4021500 2690500 10  5 24  11.0  989 131  1.7 8  7.9  93    0    0 359 -390  0
4021500 2690500 10  6  1  11.0  989 113  1.3 8  8.0  95    0    0 360 -390  0
4021500 2690500 10  6  2  11.3  988 112  1.0 8  8.0  94    0    0 361 -391  0
4021500 2690500 10  6  3  11.6  988 150  0.7 8  8.2  94    0    0 363 -393  0
4021500 2690500 10  6  4  13.1  987 215  3.3 8  8.6  93    0    0 366 -394  0
4021500 2690500 10  6  5  13.6  987 215  2.8 8  9.0  92    0    0 371 -395  0
4021500 2690500 10  6  6  13.9  987 232  3.5 8  9.2  91    0    0 372 -395  0
4021500 2690500 10  6  7  14.2  986 221  4.4 8  9.3  90    0    7 372 -395  0
4021500 2690500 10  6  8  14.2  987 233  3.9 8  9.5  91    2   42 372 -396  0
4021500 2690500 10  6  9  14.7  987 226  3.6 7  9.6  90    0   61 365 -401  0
4021500 2690500 10  6 10  15.0  988 228  3.6 8  9.7  90    0   60 368 -410  0
4021500 2690500 10  6 11  15.1  988 239  3.9 8  9.8  89    0   79 377 -421  0
4021500 2690500 10  6 12  15.7  989 238  4.1 7  9.7  86    0  144 371 -431  0
4021500 2690500 10  6 13  16.1  989 250  4.9 6  9.6  83   30  178 359 -436  0
4021500 2690500 10  6 14  16.5  988 250  4.0 6  9.6  80   69  167 355 -438  0
4021500 2690500 10  6 15  16.9  988 237  2.4 6  9.7  79   16  136 359 -437  0
4021500 2690500 10  6 16  16.8  988 228  4.2 7  9.8  80    2   88 365 -432  0
4021500 2690500 10  6 17  15.6  988 222  3.9 8  9.9  84    0   30 375 -426  0
4021500 2690500 10  6 18  14.7  987 208  0.9 8 10.1  91    0    5 378 -421  0
4021500 2690500 10  6 19  16.0  987 219  3.6 8 10.6  94    0    0 380 -417  0
4021500 2690500 10  6 20  16.3  987 230  2.9 8 11.1  94    0    0 384 -414  0
4021500 2690500 10  6 21  16.9  986 219  4.0 8 11.4  94    0    0 386 -414  0
4021500 2690500 10  6 22  17.2  986 237  5.0 7 11.6  92    0    0 381 -414  0
4021500 2690500 10  6 23  17.3  986 237  4.4 8 11.6  91    0    0 381 -414  0
4021500 2690500 10  6 24  17.4  987 236  4.9 8 11.5  90    0    0 388 -414  0
4021500 2690500 10  7  1  17.7  987 234  4.0 8 11.5  89    0    0 389 -413  0
4021500 2690500 10  7  2  17.5  987 226  4.5 8 11.5  89    0    0 389 -412  0
4021500 2690500 10  7  3  17.5  988 223  5.1 8 11.4  89    0    0 389 -411  0
4021500 2690500 10  7  4  17.5  987 225  4.9 7 11.4  89    0    0 384 -409  0
4021500 2690500 10  7  5  17.2  987 234  4.7 7 11.4  89    0    0 376 -409  0
4021500 2690500 10  7  6  17.2  987 223  5.2 6 11.2  89    0    0 370 -408  0
4021500 2690500 10  7  7  17.2  988 227  4.0 6 11.2  89    0    8 363 -407  0
4021500 2690500 10  7  8  17.8  988 217  4.4 7 11.2  87    6   54 368 -408  0
4021500 2690500 10  7  9  18.4  988 228  4.4 7 11.3  85   20  135 374 -415  0
4021500 2690500 10  7 10  19.5  989 217  5.2 6 11.5  81   44  205 372 -423  0
4021500 2690500 10  7 11  20.1  989 218  4.8 8 11.6  78   10  194 379 -433  0
4021500 2690500 10  7 12  20.4  989 228  5.1 7 11.7  77   30  251 384 -441  0
4021500 2690500 10  7 13  20.4  988 229  5.5 5 11.7  76   50  270 373 -447  0
4021500 2690500 10  7 14  22.0  988 231  5.4 4 11.6  72  138  281 361 -452  0
4021500 2690500 10  7 15  22.2  988 224  4.7 5 11.7  68  129  232 362 -454  0
4021500 2690500 10  7 16  21.2  988 238  3.2 4 11.8  71   81  163 361 -451  0
4021500 2690500 10  7 17  20.8  988 228  2.6 7 11.7  73   42   89 368 -444  0
4021500 2690500 10  7 18  19.9  986 217  2.9 8 11.6  76    0   15 385 -436  0
4021500 2690500 10  7 19  19.4  986 237  1.2 7 11.4  77    0    0 383 -430  0
4021500 2690500 10  7 20  19.7  986 181  1.4 7 11.3  77    0    0 375 -427  0
4021500 2690500 10  7 21  20.1  985 170  2.0 7 11.3  75    0    0 374 -425  0
4021500 2690500 10  7 22  20.2  985 198  4.3 7 11.3  74    0    0 374 -423  0
4021500 2690500 10  7 23  20.6  984 213  3.7 7 11.3  73    0    0 373 -423  0
4021500 2690500 10  7 24  20.5  983 203  4.4 7 10.9  70    0    0 372 -422  0
4021500 2690500 10  8  1  20.1  983 239  3.1 8 10.6  69    0    0 381 -420  0
4021500 2690500 10  8  2  18.9  982 226  6.6 7 10.8  74    0    0 378 -420  0
4021500 2690500 10  8  3  18.7  982 219  4.7 6 11.0  78    0    0 356 -421  0
4021500 2690500 10  8  4  18.8  981 216  5.1 7 10.8  77    0    0 359 -420  0
4021500 2690500 10  8  5  18.6  980 212  7.3 8 10.6  76    0    0 377 -418  0
4021500 2690500 10  8  6  18.6  981 231  7.6 8 10.6  76    0    0 385 -414  0
4021500 2690500 10  8  7  17.5  981 231  7.9 8 10.7  80    8    7 382 -405  0
4021500 2690500 10  8  8  17.9  982 240  6.9 7 10.6  80   10   44 373 -397  0
4021500 2690500 10  8  9  18.0  983 241  8.0 5 10.0  75   12   95 350 -391  0
4021500 2690500 10  8 10  15.4  984 289  4.9 5  9.7  79   13  137 331 -387  0
4021500 2690500 10  8 11  12.9  986 309  3.7 7  8.9  85    0  117 338 -385  0
4021500 2690500 10  8 12  11.9  988 308  3.5 7  8.1  87    0  118 346 -382  0
4021500 2690500 10  8 13  11.8  989 332  2.4 7  8.0  90    0  116 345 -381  0
4021500 2690500 10  8 14  12.2  990 321  2.5 7  7.9  88   22  165 344 -384  0
4021500 2690500 10  8 15  13.0  990 279  2.0 5  7.8  83   83  135 333 -390  0
4021500 2690500 10  8 16  13.6  990 332  1.8 4  7.7  79  132   71 317 -394  0
4021500 2690500 10  8 17  13.5  991 291  1.7 6  7.6  76   26   52 324 -391  0
4021500 2690500 10  8 18  12.8  992 321  1.7 8  7.4  77    0    8 346 -382  0
4021500 2690500 10  8 19  11.9  992 351  1.3 6  7.2  79    0    0 342 -373  0
4021500 2690500 10  8 20  10.5  992 352  1.1 7  7.0  83    0    0 331 -366  0
4021500 2690500 10  8 21   9.8  993 332  1.3 6  6.9  87    0    0 326 -361  0
4021500 2690500 10  8 22   8.8  993 295  0.7 5  6.5  88    0    0 312 -357  0
4021500 2690500 10  8 23   8.4  994 341  0.8 5  6.3  89    0    0 304 -354  0
4021500 2690500 10  8 24   8.0  995  67  0.5 2  6.4  92    0    0 287 -352  0
4021500 2690500 10  9  1   6.8  995 298  0.8 1  6.2  95    0    0 263 -350  0
4021500 2690500 10  9  2   5.9  996 125  0.7 0  5.9  98    0    0 250 -349  0
4021500 2690500 10  9  3   4.9  996 256  0.7 2  5.6  99    0    0 251 -347  0
4021500 2690500 10  9  4   4.3  996 203  0.6 4  5.3  98    0    0 266 -346  0
4021500 2690500 10  9  5   3.6  997 142  0.4 4  5.0  98    0    0 271 -345  0
4021500 2690500 10  9  6   3.2  997 107  0.8 4  4.8  98    0    0 267 -343  0
4021500 2690500 10  9  7   2.4  997 136  1.0 3  4.6  98    3   10 260 -342  0
4021500 2690500 10  9  8   4.2  998  10  1.0 2  4.7  96   70   38 252 -342  0
4021500 2690500 10  9  9   5.4  998 120  2.0 3  5.2  96  198   52 255 -347  0
4021500 2690500 10  9 10   9.7  999  83  4.1 3  6.1  93  193  123 269 -358  0
4021500 2690500 10  9 11   9.5  998  76  4.8 3  6.5  86  145  191 275 -370  0
4021500 2690500 10  9 12  11.6  998  90  5.2 3  5.9  74  177  208 278 -382  0
4021500 2690500 10  9 13  12.6  997  89  4.8 1  5.8  65  244  190 275 -392  0
4021500 2690500 10  9 14  12.6  997  92  4.9 1  5.5  60  290  144 268 -397  0
4021500 2690500 10  9 15  11.7  996  69  4.6 1  5.4  60  210  133 267 -399  0
4021500 2690500 10  9 16  11.9  996  81  4.3 1  5.4  62  186   77 265 -396  0
4021500 2690500 10  9 17  10.8  995  81  4.4 0  5.3  63   86   48 259 -390  0
4021500 2690500 10  9 18   9.1  995  67  2.4 2  5.4  69    1   12 259 -383  0
4021500 2690500 10  9 19   7.7  995 108  1.9 3  5.3  76    0    0 267 -376  0
4021500 2690500 10  9 20   7.3  995 112  2.1 3  5.2  79    0    0 269 -374  0
4021500 2690500 10  9 21   6.8  995 102  2.3 5  5.0  79    0    0 279 -375  0
4021500 2690500 10  9 22   6.7  995 105  2.7 5  5.0  80    0    0 289 -374  0
4021500 2690500 10  9 23   6.8  995 121  2.4 6  5.1  82    0    0 295 -374  0
4021500 2690500 10  9 24   6.9  994 110  1.8 8  5.2  83    0    0 313 -373  0
4021500 2690500 10 10  1   6.7  993 114  1.1 6  5.2  84    0    0 313 -372  0
4021500 2690500 10 10  2   6.3  992 110  1.5 5  5.2  85    0    0 295 -371  0
4021500 2690500 10 10  3   6.4  991 131  1.8 5  5.3  86    0    0 287 -371  0
4021500 2690500 10 10  4   6.4  991  93  1.9 7  5.3  87    0    0 302 -371  0
4021500 2690500 10 10  5   6.6  990  74  2.1 7  5.3  87    0    0 317 -372  0
4021500 2690500 10 10  6   7.4  989 342  1.2 7  5.5  86    0    0 319 -372  0
4021500 2690500 10 10  7   7.3  989 299  1.5 8  5.6  86    0    9 329 -372  0
4021500 2690500 10 10  8   7.5  988 242  1.8 7  5.8  89    0   37 330 -373  0
4021500 2690500 10 10  9   9.0  988 123  1.2 6  6.2  89    0   70 320 -375  0
4021500 2690500 10 10 10   9.7  987  94  1.2 5  6.7  89    4  147 312 -378  0
4021500 2690500 10 10 11  11.8  988 358  1.5 7  7.3  88    5  175 326 -380  0
4021500 2690500 10 10 12  11.8  987 151  1.9 8  7.8  88    0   90 351 -384  0
4021500 2690500 10 10 13  12.3  987 209  1.5 7  8.3  92    0   93 354 -390  0
4021500 2690500 10 10 14  12.7  987 235  2.7 7  8.6  93    0   64 353 -393  0
4021500 2690500 10 10 15  13.3  986 236  2.1 8  9.0  93    0   52 360 -395  0
4021500 2690500 10 10 16  13.4  986 253  2.8 7  9.1  93    0   70 360 -397  0
4021500 2690500 10 10 17  13.1  986 256  1.8 7  9.0  92   21   79 355 -397  0
4021500 2690500 10 10 18  13.1  987 232  2.2 6  9.0  92    0    5 349 -394  0
4021500 2690500 10 10 19  13.1  987 234  2.0 8  9.0  93    0    0 351 -389  0
4021500 2690500 10 10 20  12.7  987 267  1.9 8  8.9  93    0    0 356 -387  0
4021500 2690500 10 10 21  12.2  988 258  1.7 7  8.6  92    0    0 349 -387  0
4021500 2690500 10 10 22  12.1  988 244  2.4 7  8.4  92    0    0 342 -385  0
4021500 2690500 10 10 23  11.8  988 260  2.2 7  8.2  92    0    0 341 -383  0
4021500 2690500 10 10 24  11.9  989 252  2.9 8  8.2  92    0    0 344 -383  0
4021500 2690500 10 11  1  11.6  989 243  3.8 6  8.1  92    0    0 339 -384  0
4021500 2690500 10 11  2  11.3  989 242  2.9 6  7.9  92    0    0 328 -384  0
4021500 2690500 10 11  3  11.2  989 235  3.5 6  7.8  91    0    0 329 -383  0
4021500 2690500 10 11  4  11.1  989 250  3.3 8  7.7  91    0    0 338 -382  0
4021500 2690500 10 11  5  11.1  988 253  3.8 8  7.7  91    0    0 348 -379  0
4021500 2690500 10 11  6  11.0  989 260  3.8 7  7.6  90    0    0 344 -377  0
4021500 2690500 10 11  7  10.8  989 231  3.0 8  7.4  89    0    2 344 -375  0
4021500 2690500 10 11  8  10.7  989 249  4.6 8  7.2  87    0   23 348 -376  0
4021500 2690500 10 11  9  10.9  989 256  3.9 7  7.0  85    0   56 343 -380  0
4021500 2690500 10 11 10  10.9  989 248  3.7 6  7.0  84    6  113 334 -385  0
4021500 2690500 10 11 11  12.2  989 239  3.9 6  7.2  83    6  134 331 -388  0
4021500 2690500 10 11 12  12.0  989 248  4.1 8  7.4  82    0  140 342 -390  0
4021500 2690500 10 11 13  11.3  989 233  3.7 8  7.5  86    0   59 350 -393  0
4021500 2690500 10 11 14  12.2  988 249  4.3 8  7.7  88    0   96 350 -394  0
4021500 2690500 10 11 15  12.5  987 240  3.0 7  7.7  84    0   58 348 -389  0
4021500 2690500 10 11 16  12.2  986 240  2.8 7  7.5  82    0   49 342 -383  0
4021500 2690500 10 11 17  12.0  985 227  3.2 8  7.5  83    0   40 346 -380  0
4021500 2690500 10 11 18  11.7  984 229  3.8 8  7.7  86    0    2 350 -377  0
4021500 2690500 10 11 19  11.4  983 226  4.6 8  7.7  88    0    0 349 -373  0
4021500 2690500 10 11 20  10.9  983 239  4.5 8  7.6  89    0    0 349 -368  0
4021500 2690500 10 11 21  10.6  982 247  5.1 8  7.5  91    0    0 348 -366  0
4021500 2690500 10 11 22   9.6  982 251  3.5 8  7.2  90    0    0 346 -367  0
4021500 2690500 10 11 23   9.5  981 245  2.6 8  6.8  89    0    0 344 -367  0
4021500 2690500 10 11 24   8.8  981 281  4.0 8  6.5  87    0    0 341 -366  0
4021500 2690500 10 12  1   8.3  980 258  2.4 6  6.3  88    0    0 329 -364  0
4021500 2690500 10 12  2   8.0  980 269  2.7 7  6.4  92    0    0 323 -362  0
4021500 2690500 10 12  3   7.9  979 275  3.5 6  6.3  91    0    0 322 -362  0
4021500 2690500 10 12  4   7.4  979 276  2.5 6  6.1  91    0    0 316 -361  0
4021500 2690500 10 12  5   7.5  979 279  2.6 7  6.0  90    0    0 319 -359  0
4021500 2690500 10 12  6   6.8  980 273  2.6 7  5.9  90    0    0 322 -358  0
4021500 2690500 10 12  7   7.2  981 275  2.9 8  5.9  92    0    8 327 -358  0
4021500 2690500 10 12  8   7.8  982 274  2.7 8  6.2  93    6   48 334 -358  0
4021500 2690500 10 12  9   8.1  984 314  2.5 7  6.3  92    0   77 331 -358  0
4021500 2690500 10 12 10   8.1  985 321  3.1 7  6.3  90    0   70 325 -360  0
4021500 2690500 10 12 11   8.1  987 322  2.7 7  6.2  89    0   49 325 -360  0
4021500 2690500 10 12 12   8.1  989 324  3.8 7  6.0  87    0   52 324 -362  0
4021500 2690500 10 12 13   8.6  990 324  4.1 6  5.8  83    0  117 318 -366  0
4021500 2690500 10 12 14   8.1  991 333  4.3 7  5.6  80    4  150 317 -368  0
4021500 2690500 10 12 15   8.3  991 338  4.4 5  5.4  78   18  156 311 -369  0
4021500 2690500 10 12 16   8.1  992 321  3.7 5  5.4  78    2   83 301 -370  0
4021500 2690500 10 12 17   8.5  993 319  3.6 6  5.1  73   16   65 303 -367  0
